"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"7242737941757580841"	"False"	"High"	"IsMasterProtein"	"P54105"	"Methylosome subunit pICln OS=Homo sapiens OX=9606 GN=CLNS1A PE=1 SV=1"	"0.000"	"3.203"	"5"	"1"	"1"	"1"	"237"	"26.2"	"4.11"	"2.52"	"1"	"1"
"-4630001761870027344"	"False"	"High"	"IsMasterProtein"	"P34897"	"Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3"	"0.000"	"3.201"	"5"	"3"	"3"	"3"	"504"	"56.0"	"8.53"	"3.64"	"3"	"1"
"-6472218816476808193"	"False"	"High"	"IsMasterProtein"	"Q5TCZ1"	"SH3 and PX domain-containing protein 2A OS=Homo sapiens OX=9606 GN=SH3PXD2A PE=1 SV=1"	"0.000"	"3.196"	"2"	"1"	"2"	"1"	"1133"	"125.2"	"8.90"	"5.31"	"1"	"1"
"-2350188829608931465"	"False"	"High"	"IsMasterProtein"	"Q8TDD1"	"ATP-dependent RNA helicase DDX54 OS=Homo sapiens OX=9606 GN=DDX54 PE=1 SV=2"	"0.000"	"3.190"	"2"	"1"	"1"	"1"	"881"	"98.5"	"10.02"	"2.51"	"1"	"1"
"3366486650245995426"	"False"	"High"	"IsMasterProtein"	"P10515"	"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLAT PE=1 SV=3"	"0.000"	"3.185"	"2"	"2"	"2"	"2"	"647"	"69.0"	"7.84"	"3.36"	"2"	"1"
"1058846499056220573"	"False"	"High"	"IsMasterProtein"	"Q96CP2"	"FLYWCH family member 2 OS=Homo sapiens OX=9606 GN=FLYWCH2 PE=1 SV=1"	"0.000"	"3.182"	"8"	"1"	"1"	"1"	"140"	"14.6"	"8.46"	"0.00"	"1"	"1"
"6210925912035566058"	"False"	"High"	"IsMasterProtein"	"Q14980"	"Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2"	"0.000"	"3.175"	"1"	"1"	"1"	"1"	"2115"	"238.1"	"5.78"	"2.90"	"1"	"1"
"3211102690049465357"	"False"	"High"	"IsMasterProtein"	"P11310"	"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADM PE=1 SV=1"	"0.000"	"3.175"	"3"	"1"	"1"	"1"	"421"	"46.6"	"8.37"	"1.83"	"1"	"1"
"4578961420069997890"	"False"	"High"	"IsMasterProtein"	"P31930"	"Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3"	"0.000"	"3.174"	"2"	"1"	"1"	"1"	"480"	"52.6"	"6.37"	"2.76"	"1"	"1"
"2106052778808331693"	"False"	"High"	"IsMasterProtein"	"P62910"	"60S ribosomal protein L32 OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=2"	"0.000"	"3.174"	"11"	"1"	"1"	"1"	"135"	"15.9"	"11.33"	"2.23"	"1"	"1"
"-6996937188134376608"	"False"	"High"	"IsMasterProtein"	"Q16531"	"DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1"	"0.000"	"3.129"	"3"	"1"	"1"	"1"	"1140"	"126.9"	"5.26"	"2.52"	"1"	"1"
"-3910591753053391852"	"False"	"High"	"IsMasterProteinCandidate"	"P84077"	"ADP-ribosylation factor 1 OS=Homo sapiens OX=9606 GN=ARF1 PE=1 SV=2"	"0.000"	"3.129"	"10"	"1"	"1"	"1"	"181"	"20.7"	"6.80"	"2.84"	"1"	"1"
"-7515792609303095651"	"False"	"High"	"IsMasterProtein"	"P61204"	"ADP-ribosylation factor 3 OS=Homo sapiens OX=9606 GN=ARF3 PE=1 SV=2"	"0.000"	"3.129"	"10"	"1"	"1"	"1"	"181"	"20.6"	"7.43"	"2.84"	"1"	"1"
"6501697818920195355"	"False"	"High"	"IsMasterProtein"	"Q9Y3B9"	"RRP15-like protein OS=Homo sapiens OX=9606 GN=RRP15 PE=1 SV=2"	"0.000"	"3.128"	"4"	"1"	"1"	"1"	"282"	"31.5"	"5.52"	"2.53"	"1"	"1"
"-4634668291009869452"	"False"	"High"	"IsMasterProtein"	"Q9UNP9"	"Peptidyl-prolyl cis-trans isomerase E OS=Homo sapiens OX=9606 GN=PPIE PE=1 SV=1"	"0.000"	"3.127"	"5"	"1"	"1"	"1"	"301"	"33.4"	"5.60"	"2.70"	"1"	"1"
"-4862457629609710254"	"False"	"High"	"IsMasterProtein"	"Q5SW79"	"Centrosomal protein of 170 kDa OS=Homo sapiens OX=9606 GN=CEP170 PE=1 SV=1"	"0.000"	"3.121"	"1"	"1"	"2"	"1"	"1584"	"175.2"	"7.11"	"0.00"	"1"	"1"
"1575369473679167499"	"False"	"High"	"IsMasterProtein"	"Q00059"	"Transcription factor A, mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1"	"0.000"	"3.106"	"4"	"1"	"1"	"1"	"246"	"29.1"	"9.72"	"2.29"	"1"	"1"
"9176436912319366181"	"False"	"High"	"IsMasterProtein"	"Q9Y5Q9"	"General transcription factor 3C polypeptide 3 OS=Homo sapiens OX=9606 GN=GTF3C3 PE=1 SV=1"	"0.000"	"3.083"	"1"	"1"	"1"	"1"	"886"	"101.2"	"5.07"	"3.03"	"1"	"1"
"-6826541305752528518"	"False"	"High"	"IsMasterProtein"	"P23381"	"Tryptophan--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=WARS1 PE=1 SV=2"	"0.000"	"3.079"	"3"	"1"	"1"	"1"	"471"	"53.1"	"6.23"	"2.37"	"1"	"1"
"-3292354779633865334"	"False"	"High"	"IsMasterProtein"	"A5YKK6"	"CCR4-NOT transcription complex subunit 1 OS=Homo sapiens OX=9606 GN=CNOT1 PE=1 SV=2"	"0.000"	"3.059"	"0"	"1"	"1"	"1"	"2376"	"266.8"	"7.11"	"2.43"	"1"	"1"
"-5230612763215460817"	"False"	"High"	"IsMasterProtein"	"Q99829"	"Copine-1 OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1"	"0.000"	"3.052"	"4"	"1"	"1"	"1"	"537"	"59.0"	"5.83"	"2.38"	"1"	"1"
"-350799256897101530"	"False"	"High"	"IsMasterProtein"	"Q9NSB2"	"Keratin, type II cuticular Hb4 OS=Homo sapiens OX=9606 GN=KRT84 PE=2 SV=2"	"0.000"	"3.052"	"2"	"1"	"1"	"1"	"600"	"64.8"	"7.56"	"2.09"	"1"	"1"
"2859585786570282431"	"False"	"High"	"IsMasterProtein"	"P08237"	"ATP-dependent 6-phosphofructokinase, muscle type OS=Homo sapiens OX=9606 GN=PFKM PE=1 SV=2"	"0.000"	"3.035"	"2"	"1"	"1"	"1"	"780"	"85.1"	"7.99"	"2.04"	"1"	"1"
"-6716784118075073436"	"False"	"High"	"IsMasterProtein"	"Q9NX58"	"Cell growth-regulating nucleolar protein OS=Homo sapiens OX=9606 GN=LYAR PE=1 SV=2"	"0.000"	"3.018"	"3"	"1"	"1"	"1"	"379"	"43.6"	"9.54"	"2.09"	"1"	"1"
"6910081975799465505"	"False"	"High"	"IsMasterProtein"	"O15042"	"U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=2"	"0.000"	"3.017"	"1"	"1"	"1"	"1"	"1029"	"118.2"	"8.47"	"2.49"	"1"	"1"
"8359022296663299879"	"False"	"High"	"IsMasterProtein"	"Q14258"	"E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=2"	"0.000"	"3.013"	"3"	"2"	"2"	"2"	"630"	"70.9"	"8.09"	"4.44"	"2"	"1"
"3196388046477581698"	"False"	"High"	"None"	"P49448"	"Glutamate dehydrogenase 2, mitochondrial OS=Homo sapiens OX=9606 GN=GLUD2 PE=1 SV=2"	"0.000"	"2.983"	"2"	"1"	"1"	"1"	"558"	"61.4"	"8.46"	"2.03"	"1"	"1"
"3259999118554299265"	"False"	"High"	"IsMasterProtein"	"Q16181"	"Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2"	"0.000"	"2.969"	"2"	"1"	"1"	"1"	"437"	"50.6"	"8.63"	"2.89"	"1"	"1"
"8772552999397136139"	"False"	"High"	"None"	"Q96DU9"	"Polyadenylate-binding protein 5 OS=Homo sapiens OX=9606 GN=PABPC5 PE=1 SV=1"	"0.000"	"2.946"	"2"	"1"	"1"	"1"	"382"	"43.3"	"9.51"	"3.32"	"1"	"1"
"4879216047058048587"	"False"	"High"	"IsMasterProtein"	"P81605"	"Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2"	"0.000"	"2.928"	"13"	"1"	"1"	"1"	"110"	"11.3"	"6.54"	"2.81"	"1"	"1"
"1414945439185658993"	"False"	"High"	"IsMasterProtein"	"P84090"	"Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1"	"0.000"	"2.903"	"14"	"1"	"1"	"1"	"104"	"12.3"	"5.92"	"2.96"	"1"	"1"
"2000149413272750326"	"False"	"High"	"IsMasterProteinCandidate"	"Q15907"	"Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4"	"0.000"	"2.888"	"5"	"1"	"1"	"1"	"218"	"24.5"	"5.94"	"2.24"	"1"	"1"
"-5068644939638431410"	"False"	"High"	"IsMasterProtein"	"P62491"	"Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3"	"0.000"	"2.888"	"5"	"1"	"1"	"1"	"216"	"24.4"	"6.57"	"2.24"	"1"	"1"
"-2327422208095163378"	"False"	"High"	"None"	"P35749"	"Myosin-11 OS=Homo sapiens OX=9606 GN=MYH11 PE=1 SV=3"	"0.000"	"2.884"	"1"	"2"	"2"	"1"	"1972"	"227.2"	"5.50"	"2.19"	"2"	"1"
"2743146227967072639"	"False"	"High"	"IsMasterProtein"	"Q86WP2"	"Vasculin OS=Homo sapiens OX=9606 GN=GPBP1 PE=1 SV=1"	"0.000"	"2.878"	"6"	"2"	"2"	"2"	"473"	"53.3"	"7.05"	"2.45"	"2"	"1"
"3508396415838456263"	"False"	"High"	"IsMasterProtein"	"Q5JXB2"	"Putative ubiquitin-conjugating enzyme E2 N-like OS=Homo sapiens OX=9606 GN=UBE2NL PE=1 SV=1"	"0.000"	"2.869"	"7"	"1"	"1"	"1"	"153"	"17.4"	"5.92"	"2.05"	"1"	"1"
"7174444924925407144"	"False"	"High"	"IsMasterProteinCandidate"	"P61088"	"Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1"	"0.000"	"2.869"	"7"	"1"	"1"	"1"	"152"	"17.1"	"6.57"	"2.05"	"1"	"1"
"4427751732173954290"	"False"	"High"	"IsMasterProtein"	"Q99700"	"Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=2"	"0.000"	"2.857"	"1"	"1"	"1"	"1"	"1313"	"140.2"	"9.57"	"2.24"	"1"	"1"
"8051417909882487765"	"False"	"High"	"IsMasterProtein"	"Q14562"	"ATP-dependent RNA helicase DHX8 OS=Homo sapiens OX=9606 GN=DHX8 PE=1 SV=1"	"0.000"	"2.854"	"1"	"1"	"1"	"1"	"1220"	"139.2"	"8.32"	"2.41"	"1"	"1"
"2426861074950700078"	"False"	"High"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3"	"0.000"	"2.838"	"1"	"1"	"1"	"1"	"1058"	"117.8"	"5.76"	"2.40"	"1"	"1"
"3851021478040607723"	"False"	"High"	"IsMasterProtein"	"P31939"	"Bifunctional purine biosynthesis protein PURH OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3"	"0.000"	"2.825"	"3"	"1"	"1"	"1"	"592"	"64.6"	"6.71"	"2.35"	"1"	"1"
"-2887572586952269824"	"False"	"High"	"IsMasterProtein"	"Q9HCE1"	"Helicase MOV-10 OS=Homo sapiens OX=9606 GN=MOV10 PE=1 SV=2"	"0.000"	"2.820"	"2"	"2"	"2"	"2"	"1003"	"113.6"	"8.82"	"2.00"	"2"	"1"
"-6091940501454683011"	"False"	"High"	"IsMasterProtein"	"Q9UNX4"	"WD repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=WDR3 PE=1 SV=1"	"0.000"	"2.794"	"1"	"1"	"1"	"1"	"943"	"106.0"	"6.64"	"2.39"	"1"	"1"
"4257899417113298170"	"False"	"High"	"IsMasterProtein"	"P78316"	"Nucleolar protein 14 OS=Homo sapiens OX=9606 GN=NOP14 PE=1 SV=3"	"0.000"	"2.777"	"2"	"1"	"1"	"1"	"857"	"97.6"	"7.58"	"1.99"	"1"	"1"
"-160533791377362281"	"False"	"High"	"IsMasterProtein"	"P07195"	"L-lactate dehydrogenase B chain OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=2"	"0.000"	"2.776"	"3"	"1"	"1"	"1"	"334"	"36.6"	"6.05"	"2.48"	"1"	"1"
"-8265724560765906942"	"False"	"High"	"IsMasterProtein"	"Q9BVP2"	"Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2"	"0.000"	"2.737"	"3"	"2"	"2"	"2"	"549"	"62.0"	"9.16"	"3.85"	"2"	"1"
"4094952149974440381"	"False"	"High"	"IsMasterProtein"	"Q9H3P2"	"Negative elongation factor A OS=Homo sapiens OX=9606 GN=NELFA PE=1 SV=3"	"0.000"	"2.720"	"3"	"1"	"1"	"1"	"528"	"57.2"	"9.03"	"2.54"	"1"	"1"
"-4516016884332694472"	"False"	"High"	"None"	"O60361"	"Putative nucleoside diphosphate kinase OS=Homo sapiens OX=9606 GN=NME2P1 PE=5 SV=1"	"0.000"	"2.700"	"12"	"1"	"1"	"1"	"137"	"15.5"	"8.57"	"0.00"	"1"	"1"
"2786410823930828581"	"False"	"High"	"IsMasterProtein"	"O14654"	"Insulin receptor substrate 4 OS=Homo sapiens OX=9606 GN=IRS4 PE=1 SV=1"	"0.001"	"2.668"	"1"	"1"	"1"	"1"	"1257"	"133.7"	"8.44"	"2.66"	"1"	"1"
"-8404770409658668502"	"False"	"High"	"IsMasterProtein"	"P02747"	"Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3"	"0.001"	"2.666"	"7"	"1"	"1"	"1"	"245"	"25.8"	"8.41"	"1.72"	"1"	"1"
"8846805291568529025"	"False"	"High"	"IsMasterProtein"	"P60174"	"Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3"	"0.001"	"2.654"	"4"	"1"	"1"	"1"	"286"	"30.8"	"5.92"	"3.08"	"1"	"1"
"-4632135778776149030"	"False"	"High"	"IsMasterProtein"	"P18085"	"ADP-ribosylation factor 4 OS=Homo sapiens OX=9606 GN=ARF4 PE=1 SV=3"	"0.001"	"2.638"	"6"	"1"	"1"	"1"	"180"	"20.5"	"7.14"	"2.18"	"1"	"1"
"-2438728507117761851"	"False"	"High"	"IsMasterProtein"	"Q8WTT2"	"Nucleolar complex protein 3 homolog OS=Homo sapiens OX=9606 GN=NOC3L PE=1 SV=1"	"0.001"	"2.630"	"2"	"1"	"1"	"1"	"800"	"92.5"	"9.17"	"3.02"	"1"	"1"
"7835862942369075388"	"False"	"High"	"IsMasterProtein"	"P06753"	"Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2"	"0.001"	"2.618"	"9"	"2"	"2"	"2"	"285"	"32.9"	"4.72"	"0.00"	"2"	"1"
"-4947006948109616021"	"False"	"High"	"None"	"P01859"	"Immunoglobulin heavy constant gamma 2 OS=Homo sapiens OX=9606 GN=IGHG2 PE=1 SV=2"	"0.001"	"2.615"	"2"	"1"	"8"	"1"	"326"	"35.9"	"7.59"	"14.82"	"1"	"1"
"-7346108876780803568"	"False"	"High"	"None"	"P01861"	"Immunoglobulin heavy constant gamma 4 OS=Homo sapiens OX=9606 GN=IGHG4 PE=1 SV=1"	"0.001"	"2.615"	"2"	"1"	"8"	"1"	"327"	"35.9"	"7.36"	"14.82"	"1"	"1"
"-6928651678899214990"	"False"	"High"	"IsMasterProtein"	"Q86VM9"	"Zinc finger CCCH domain-containing protein 18 OS=Homo sapiens OX=9606 GN=ZC3H18 PE=1 SV=2"	"0.001"	"2.610"	"3"	"1"	"2"	"1"	"953"	"106.3"	"8.32"	"0.00"	"1"	"1"
"3792046426100688845"	"False"	"High"	"IsMasterProtein"	"O43395"	"U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2"	"0.001"	"2.603"	"1"	"1"	"1"	"1"	"683"	"77.5"	"9.50"	"2.48"	"1"	"1"
"5165886701298417594"	"False"	"High"	"IsMasterProtein"	"Q15459"	"Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1"	"0.001"	"2.602"	"2"	"1"	"1"	"1"	"793"	"88.8"	"5.22"	"0.00"	"1"	"1"
"5673730343044781282"	"False"	"High"	"IsMasterProtein"	"Q96HS1"	"Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=2"	"0.001"	"2.583"	"3"	"1"	"1"	"1"	"289"	"32.0"	"8.68"	"1.84"	"1"	"1"
"-2886709730536475345"	"False"	"High"	"IsMasterProtein"	"Q9BTT0"	"Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Homo sapiens OX=9606 GN=ANP32E PE=1 SV=1"	"0.001"	"2.577"	"5"	"1"	"1"	"1"	"268"	"30.7"	"3.85"	"2.60"	"1"	"1"
"-5217952952055268548"	"False"	"High"	"IsMasterProtein"	"P49207"	"60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3"	"0.001"	"2.566"	"13"	"2"	"2"	"2"	"117"	"13.3"	"11.47"	"3.96"	"2"	"1"
"4739120809081579105"	"False"	"High"	"None"	"Q99456"	"Keratin, type I cytoskeletal 12 OS=Homo sapiens OX=9606 GN=KRT12 PE=1 SV=1"	"0.001"	"2.554"	"2"	"1"	"2"	"0"	"494"	"53.5"	"4.78"	"5.01"	"1"	"3"
"8429981221702182893"	"False"	"High"	"IsMasterProteinCandidate"	"P20340"	"Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3"	"0.001"	"2.545"	"5"	"1"	"1"	"1"	"208"	"23.6"	"5.54"	"2.81"	"1"	"1"
"-8737911317243548471"	"False"	"High"	"IsMasterProtein"	"Q15631"	"Translin OS=Homo sapiens OX=9606 GN=TSN PE=1 SV=1"	"0.001"	"2.545"	"7"	"1"	"1"	"1"	"228"	"26.2"	"6.44"	"2.79"	"1"	"1"
"-1760429312714273433"	"False"	"High"	"IsMasterProteinCandidate"	"Q9NRW1"	"Ras-related protein Rab-6B OS=Homo sapiens OX=9606 GN=RAB6B PE=1 SV=1"	"0.001"	"2.545"	"5"	"1"	"1"	"1"	"208"	"23.4"	"5.53"	"2.81"	"1"	"1"
"-7386064442283991420"	"False"	"High"	"IsMasterProtein"	"Q14964"	"Ras-related protein Rab-39A OS=Homo sapiens OX=9606 GN=RAB39A PE=1 SV=2"	"0.001"	"2.545"	"5"	"1"	"1"	"1"	"217"	"25.0"	"7.65"	"2.81"	"1"	"1"
"3629072451512354259"	"False"	"High"	"IsMasterProtein"	"P52701"	"DNA mismatch repair protein Msh6 OS=Homo sapiens OX=9606 GN=MSH6 PE=1 SV=2"	"0.001"	"2.532"	"2"	"2"	"2"	"2"	"1360"	"152.7"	"6.90"	"3.97"	"2"	"1"
"6501723976369066823"	"False"	"High"	"None"	"Q96MM3"	"Zinc finger protein 42 homolog OS=Homo sapiens OX=9606 GN=ZFP42 PE=1 SV=2"	"0.001"	"2.528"	"3"	"1"	"1"	"1"	"310"	"34.8"	"8.90"	"2.40"	"1"	"1"
"7728594178471724096"	"False"	"High"	"None"	"O15391"	"Transcription factor YY2 OS=Homo sapiens OX=9606 GN=YY2 PE=2 SV=1"	"0.001"	"2.528"	"2"	"1"	"1"	"1"	"372"	"41.3"	"6.18"	"2.40"	"1"	"1"
"9194587147899025830"	"False"	"High"	"None"	"P30613"	"Pyruvate kinase PKLR OS=Homo sapiens OX=9606 GN=PKLR PE=1 SV=2"	"0.001"	"2.526"	"2"	"1"	"1"	"1"	"574"	"61.8"	"7.74"	"2.58"	"1"	"1"
"-2890284807861643792"	"False"	"High"	"IsMasterProtein"	"P22102"	"Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1"	"0.001"	"2.523"	"1"	"1"	"1"	"1"	"1010"	"107.7"	"6.70"	"2.16"	"1"	"1"
"-5988193438521902409"	"False"	"High"	"IsMasterProtein"	"P26640"	"Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4"	"0.001"	"2.505"	"1"	"1"	"1"	"1"	"1264"	"140.4"	"7.59"	"2.10"	"1"	"1"
"4840156573364048016"	"False"	"High"	"None"	"Q58FF7"	"Putative heat shock protein HSP 90-beta-3 OS=Homo sapiens OX=9606 GN=HSP90AB3P PE=5 SV=1"	"0.001"	"2.505"	"4"	"2"	"2"	"1"	"597"	"68.3"	"4.79"	"1.75"	"2"	"1"
"7061207721996529093"	"False"	"High"	"IsMasterProtein"	"P08758"	"Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2"	"0.001"	"2.504"	"3"	"1"	"1"	"1"	"320"	"35.9"	"5.05"	"2.33"	"1"	"1"
"-1914895012756735579"	"False"	"High"	"IsMasterProtein"	"P08240"	"Signal recognition particle receptor subunit alpha OS=Homo sapiens OX=9606 GN=SRPRA PE=1 SV=2"	"0.001"	"2.504"	"2"	"1"	"1"	"1"	"638"	"69.8"	"8.95"	"1.89"	"1"	"1"
"3163566102457861060"	"False"	"High"	"IsMasterProtein"	"Q8IWI9"	"MAX gene-associated protein OS=Homo sapiens OX=9606 GN=MGA PE=1 SV=4"	"0.001"	"2.472"	"0"	"1"	"1"	"1"	"3065"	"336.0"	"6.90"	"2.10"	"1"	"1"
"5403198551536365946"	"False"	"High"	"IsMasterProtein"	"Q14692"	"Ribosome biogenesis protein BMS1 homolog OS=Homo sapiens OX=9606 GN=BMS1 PE=1 SV=1"	"0.001"	"2.462"	"1"	"1"	"1"	"1"	"1282"	"145.7"	"6.44"	"0.00"	"1"	"1"
"8037503062771549369"	"False"	"High"	"IsMasterProteinCandidate"	"Q8IXI2"	"Mitochondrial Rho GTPase 1 OS=Homo sapiens OX=9606 GN=RHOT1 PE=1 SV=2"	"0.001"	"2.460"	"2"	"1"	"1"	"1"	"618"	"70.7"	"6.27"	"1.74"	"1"	"1"
"-2753373290981074159"	"False"	"High"	"IsMasterProtein"	"Q8IXI1"	"Mitochondrial Rho GTPase 2 OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=2"	"0.001"	"2.460"	"2"	"1"	"1"	"1"	"618"	"68.1"	"5.86"	"1.74"	"1"	"1"
"5817906340983341960"	"False"	"High"	"IsMasterProtein"	"P61956"	"Small ubiquitin-related modifier 2 OS=Homo sapiens OX=9606 GN=SUMO2 PE=1 SV=3"	"0.001"	"2.448"	"15"	"1"	"1"	"1"	"95"	"10.9"	"5.50"	"0.00"	"1"	"1"
"-16918109513615625"	"False"	"High"	"IsMasterProtein"	"P51149"	"Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1"	"0.001"	"2.448"	"5"	"1"	"1"	"1"	"207"	"23.5"	"6.70"	"1.92"	"1"	"1"
"5561612098835552022"	"False"	"High"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2"	"0.001"	"2.411"	"2"	"1"	"1"	"1"	"679"	"73.6"	"6.16"	"2.86"	"1"	"1"
"-2073343742872687381"	"False"	"High"	"None"	"Q96A08"	"Histone H2B type 1-A OS=Homo sapiens OX=9606 GN=H2BC1 PE=1 SV=3"	"0.001"	"2.404"	"7"	"1"	"3"	"0"	"127"	"14.2"	"10.32"	"2.06"	"1"	"2"
"3740771680866674362"	"False"	"High"	"IsMasterProtein"	"P62993"	"Growth factor receptor-bound protein 2 OS=Homo sapiens OX=9606 GN=GRB2 PE=1 SV=1"	"0.001"	"2.395"	"13"	"1"	"1"	"1"	"217"	"25.2"	"6.32"	"2.16"	"1"	"1"
"-100353375695918439"	"False"	"High"	"IsMasterProtein"	"P53999"	"Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens OX=9606 GN=SUB1 PE=1 SV=3"	"0.001"	"2.369"	"9"	"1"	"1"	"1"	"127"	"14.4"	"9.60"	"2.79"	"1"	"1"
"-66753491464337277"	"False"	"High"	"IsMasterProtein"	"Q13813"	"Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3"	"0.001"	"2.363"	"1"	"1"	"1"	"1"	"2472"	"284.4"	"5.35"	"0.00"	"1"	"1"
"-7238306351176714360"	"False"	"High"	"IsMasterProtein"	"Q14974"	"Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2"	"0.001"	"2.360"	"1"	"1"	"1"	"1"	"876"	"97.1"	"4.78"	"2.44"	"1"	"1"
"-8252267867784187079"	"False"	"High"	"IsMasterProtein"	"Q86YP4"	"Transcriptional repressor p66-alpha OS=Homo sapiens OX=9606 GN=GATAD2A PE=1 SV=1"	"0.001"	"2.346"	"5"	"2"	"2"	"2"	"633"	"68.0"	"9.94"	"0.00"	"2"	"1"
"6148920523022948324"	"False"	"High"	"IsMasterProtein"	"P35606"	"Coatomer subunit beta' OS=Homo sapiens OX=9606 GN=COPB2 PE=1 SV=2"	"0.001"	"2.339"	"1"	"1"	"1"	"1"	"906"	"102.4"	"5.27"	"2.22"	"1"	"1"
"5468856902780976606"	"False"	"High"	"IsMasterProtein"	"O60884"	"DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1"	"0.001"	"2.336"	"6"	"1"	"1"	"1"	"412"	"45.7"	"6.48"	"2.90"	"1"	"1"
"8312610725791659305"	"False"	"High"	"IsMasterProtein"	"P17812"	"CTP synthase 1 OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=2"	"0.001"	"2.317"	"4"	"2"	"2"	"2"	"591"	"66.6"	"6.46"	"1.83"	"2"	"1"
"-5483673903219121922"	"False"	"High"	"IsMasterProteinCandidate"	"Q59GN2"	"Putative 60S ribosomal protein L39-like 5 OS=Homo sapiens OX=9606 GN=RPL39P5 PE=5 SV=2"	"0.001"	"2.310"	"20"	"1"	"1"	"1"	"51"	"6.3"	"12.32"	"3.16"	"1"	"1"
"-7431062919970507924"	"False"	"High"	"IsMasterProtein"	"P62891"	"60S ribosomal protein L39 OS=Homo sapiens OX=9606 GN=RPL39 PE=1 SV=2"	"0.001"	"2.310"	"20"	"1"	"1"	"1"	"51"	"6.4"	"12.56"	"3.16"	"1"	"1"
