"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"-4172126226314731370"	"False"	"High"	"IsMasterProtein"	"Q9UGY1"	"Nucleolar protein 12 OS=Homo sapiens OX=9606 GN=NOL12 PE=1 SV=1"	"0.000"	"2.527"	"4"	"1"	"1"	"1"	"213"	"24.6"	"10.23"	"2.42"	"1"	"1"
"-6380773280211833227"	"False"	"High"	"IsMasterProtein"	"Q9Y508"	"E3 ubiquitin-protein ligase RNF114 OS=Homo sapiens OX=9606 GN=RNF114 PE=1 SV=1"	"0.000"	"2.521"	"4"	"1"	"1"	"1"	"228"	"25.7"	"7.25"	"2.40"	"1"	"1"
"2291665734159650582"	"False"	"High"	"IsMasterProtein"	"P62310"	"U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2"	"0.000"	"2.519"	"12"	"1"	"1"	"1"	"102"	"11.8"	"4.70"	"2.82"	"1"	"1"
"-4877506006391296740"	"False"	"High"	"IsMasterProtein"	"P28072"	"Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4"	"0.000"	"2.513"	"5"	"1"	"1"	"1"	"239"	"25.3"	"4.92"	"2.48"	"1"	"1"
"-317183987948578224"	"False"	"High"	"None"	"Q96L21"	"60S ribosomal protein L10-like OS=Homo sapiens OX=9606 GN=RPL10L PE=1 SV=3"	"0.000"	"2.507"	"5"	"1"	"1"	"1"	"214"	"24.5"	"10.01"	"3.23"	"1"	"1"
"-4082560414167460890"	"False"	"High"	"IsMasterProtein"	"P05109"	"Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1"	"0.000"	"2.502"	"12"	"1"	"1"	"1"	"93"	"10.8"	"7.03"	"2.68"	"1"	"1"
"-3711449830735196489"	"False"	"High"	"IsMasterProtein"	"Q9BZJ0"	"Crooked neck-like protein 1 OS=Homo sapiens OX=9606 GN=CRNKL1 PE=1 SV=4"	"0.000"	"2.499"	"2"	"1"	"1"	"1"	"848"	"100.4"	"8.00"	"2.42"	"1"	"1"
"2936440106232523244"	"False"	"High"	"IsMasterProtein"	"Q9NYH9"	"U3 small nucleolar RNA-associated protein 6 homolog OS=Homo sapiens OX=9606 GN=UTP6 PE=2 SV=2"	"0.000"	"2.481"	"2"	"1"	"1"	"1"	"597"	"70.1"	"7.28"	"2.61"	"1"	"1"
"8480986397388579687"	"False"	"High"	"IsMasterProtein"	"Q9UBB9"	"Tuftelin-interacting protein 11 OS=Homo sapiens OX=9606 GN=TFIP11 PE=1 SV=1"	"0.000"	"2.476"	"1"	"1"	"1"	"1"	"837"	"96.8"	"5.67"	"2.55"	"1"	"1"
"-1874471011183671858"	"False"	"High"	"IsMasterProtein"	"Q16670"	"Zinc finger and SCAN domain-containing protein 26 OS=Homo sapiens OX=9606 GN=ZSCAN26 PE=1 SV=2"	"0.000"	"2.476"	"3"	"1"	"1"	"1"	"478"	"55.2"	"8.06"	"0.00"	"1"	"1"
"7061207721996529093"	"False"	"High"	"IsMasterProtein"	"P08758"	"Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2"	"0.000"	"2.474"	"3"	"1"	"1"	"1"	"320"	"35.9"	"5.05"	"2.39"	"1"	"1"
"-508494988063673287"	"False"	"High"	"IsMasterProtein"	"Q9NXG2"	"THUMP domain-containing protein 1 OS=Homo sapiens OX=9606 GN=THUMPD1 PE=1 SV=2"	"0.000"	"2.460"	"12"	"1"	"1"	"1"	"353"	"39.3"	"7.88"	"2.58"	"1"	"1"
"1860975273197737865"	"False"	"High"	"IsMasterProtein"	"P19784"	"Casein kinase II subunit alpha' OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=1"	"0.000"	"2.449"	"2"	"1"	"1"	"1"	"350"	"41.2"	"8.56"	"0.00"	"1"	"1"
"-2991774416485678648"	"False"	"High"	"IsMasterProtein"	"P51948"	"CDK-activating kinase assembly factor MAT1 OS=Homo sapiens OX=9606 GN=MNAT1 PE=1 SV=1"	"0.000"	"2.438"	"7"	"1"	"1"	"1"	"309"	"35.8"	"6.09"	"2.68"	"1"	"1"
"7590147556392166876"	"False"	"High"	"IsMasterProtein"	"P07384"	"Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1"	"0.000"	"2.425"	"1"	"1"	"1"	"1"	"714"	"81.8"	"5.67"	"2.56"	"1"	"1"
"4481377694352566724"	"False"	"High"	"IsMasterProtein"	"P15121"	"Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=3"	"0.000"	"2.413"	"9"	"1"	"1"	"1"	"316"	"35.8"	"6.98"	"2.99"	"1"	"1"
"-5585916410181359903"	"False"	"High"	"IsMasterProtein"	"Q6IQ49"	"Replication stress response regulator SDE2 OS=Homo sapiens OX=9606 GN=SDE2 PE=1 SV=1"	"0.000"	"2.385"	"3"	"1"	"1"	"1"	"451"	"49.7"	"6.05"	"2.06"	"1"	"1"
"-7043221391200171951"	"False"	"High"	"IsMasterProtein"	"Q12923"	"Tyrosine-protein phosphatase non-receptor type 13 OS=Homo sapiens OX=9606 GN=PTPN13 PE=1 SV=2"	"0.000"	"2.369"	"1"	"1"	"1"	"1"	"2485"	"276.7"	"6.42"	"1.93"	"1"	"1"
"7338451157516248926"	"False"	"High"	"IsMasterProtein"	"Q96IZ0"	"PRKC apoptosis WT1 regulator protein OS=Homo sapiens OX=9606 GN=PAWR PE=1 SV=1"	"0.000"	"2.368"	"4"	"1"	"1"	"1"	"340"	"36.5"	"5.41"	"0.00"	"1"	"1"
"-6676684463725638949"	"False"	"High"	"None"	"P21108"	"Ribose-phosphate pyrophosphokinase 3 OS=Homo sapiens OX=9606 GN=PRPS1L1 PE=1 SV=2"	"0.000"	"2.364"	"5"	"1"	"1"	"1"	"318"	"34.8"	"6.35"	"2.28"	"1"	"1"
"7174147483962909046"	"False"	"High"	"IsMasterProtein"	"Q9NRX1"	"RNA-binding protein PNO1 OS=Homo sapiens OX=9606 GN=PNO1 PE=1 SV=1"	"0.000"	"2.360"	"4"	"1"	"1"	"1"	"252"	"27.9"	"9.73"	"2.31"	"1"	"1"
"-3954362469758547265"	"False"	"High"	"None"	"P31271"	"Homeobox protein Hox-A13 OS=Homo sapiens OX=9606 GN=HOXA13 PE=1 SV=3"	"0.000"	"2.357"	"3"	"1"	"1"	"1"	"388"	"39.7"	"9.13"	"2.52"	"1"	"1"
"-451024848945553426"	"False"	"High"	"None"	"Q8NHS0"	"DnaJ homolog subfamily B member 8 OS=Homo sapiens OX=9606 GN=DNAJB8 PE=1 SV=1"	"0.000"	"2.353"	"8"	"1"	"1"	"1"	"232"	"25.7"	"6.42"	"0.00"	"1"	"1"
"-8676466481375871245"	"False"	"High"	"IsMasterProtein"	"P08133"	"Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3"	"0.000"	"2.351"	"1"	"1"	"1"	"1"	"673"	"75.8"	"5.60"	"2.01"	"1"	"1"
"1130211750852848646"	"False"	"High"	"IsMasterProtein"	"Q13404"	"Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2"	"0.000"	"2.349"	"7"	"1"	"1"	"1"	"147"	"16.5"	"7.93"	"2.41"	"1"	"1"
"4101448346661809879"	"False"	"High"	"IsMasterProteinCandidate"	"Q15819"	"Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4"	"0.000"	"2.349"	"7"	"1"	"1"	"1"	"145"	"16.4"	"8.09"	"2.41"	"1"	"1"
"-6465314109903613014"	"False"	"High"	"IsMasterProtein"	"Q99615"	"DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2"	"0.000"	"2.348"	"3"	"1"	"1"	"1"	"494"	"56.4"	"6.96"	"2.50"	"1"	"1"
"7214504578644122811"	"False"	"High"	"IsMasterProtein"	"P62942"	"Peptidyl-prolyl cis-trans isomerase FKBP1A OS=Homo sapiens OX=9606 GN=FKBP1A PE=1 SV=2"	"0.000"	"2.348"	"13"	"1"	"1"	"1"	"108"	"11.9"	"8.16"	"2.02"	"1"	"1"
"-4563440572163449089"	"False"	"High"	"IsMasterProtein"	"P60520"	"Gamma-aminobutyric acid receptor-associated protein-like 2 OS=Homo sapiens OX=9606 GN=GABARAPL2 PE=1 SV=1"	"0.000"	"2.347"	"10"	"1"	"1"	"1"	"117"	"13.7"	"8.10"	"2.95"	"1"	"1"
"3509057874585176951"	"False"	"High"	"IsMasterProtein"	"Q9GZS1"	"DNA-directed RNA polymerase I subunit RPA49 OS=Homo sapiens OX=9606 GN=POLR1E PE=1 SV=3"	"0.000"	"2.343"	"3"	"1"	"1"	"1"	"419"	"47.2"	"8.94"	"0.00"	"1"	"1"
"3230263422708412736"	"False"	"High"	"IsMasterProtein"	"Q6UWP8"	"Suprabasin OS=Homo sapiens OX=9606 GN=SBSN PE=1 SV=2"	"0.000"	"2.338"	"3"	"1"	"1"	"1"	"590"	"60.5"	"7.01"	"0.00"	"1"	"1"
"3010766793389346536"	"False"	"High"	"IsMasterProtein"	"P0DP25"	"Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1"	"0.000"	"2.337"	"11"	"1"	"1"	"1"	"149"	"16.8"	"4.22"	"2.61"	"1"	"1"
"809495191273134722"	"False"	"High"	"IsMasterProtein"	"P42356"	"Phosphatidylinositol 4-kinase alpha OS=Homo sapiens OX=9606 GN=PI4KA PE=1 SV=4"	"0.000"	"2.334"	"0"	"1"	"1"	"1"	"2102"	"236.7"	"7.06"	"2.33"	"1"	"1"
"513185524036398277"	"False"	"High"	"IsMasterProtein"	"Q9NUQ3"	"Gamma-taxilin OS=Homo sapiens OX=9606 GN=TXLNG PE=1 SV=2"	"0.000"	"2.330"	"4"	"1"	"1"	"1"	"528"	"60.5"	"7.52"	"1.94"	"1"	"1"
"908398624639479548"	"False"	"High"	"IsMasterProtein"	"P62913"	"60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2"	"0.000"	"2.317"	"8"	"1"	"1"	"1"	"178"	"20.2"	"9.60"	"2.04"	"1"	"1"
"2351772574129659372"	"False"	"High"	"IsMasterProtein"	"P35269"	"General transcription factor IIF subunit 1 OS=Homo sapiens OX=9606 GN=GTF2F1 PE=1 SV=2"	"0.000"	"2.293"	"2"	"1"	"1"	"1"	"517"	"58.2"	"7.49"	"2.25"	"1"	"1"
"-3928558694847449526"	"False"	"High"	"IsMasterProtein"	"Q9UBQ5"	"Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1"	"0.000"	"2.291"	"5"	"1"	"1"	"1"	"218"	"25.0"	"4.93"	"2.36"	"1"	"1"
"-4275613073034552076"	"False"	"High"	"None"	"Q9NQI0"	"Probable ATP-dependent RNA helicase DDX4 OS=Homo sapiens OX=9606 GN=DDX4 PE=1 SV=2"	"0.000"	"2.283"	"1"	"1"	"1"	"1"	"724"	"79.3"	"5.87"	"2.26"	"1"	"1"
"-6403678717829717744"	"False"	"High"	"IsMasterProtein"	"Q9H3K6"	"BolA-like protein 2 OS=Homo sapiens OX=9606 GN=BOLA2 PE=1 SV=1"	"0.000"	"2.271"	"19"	"1"	"1"	"1"	"86"	"10.1"	"6.52"	"2.03"	"1"	"1"
"5135985212415519925"	"False"	"High"	"IsMasterProtein"	"P43686"	"26S proteasome regulatory subunit 6B OS=Homo sapiens OX=9606 GN=PSMC4 PE=1 SV=2"	"0.000"	"2.266"	"4"	"1"	"1"	"1"	"418"	"47.3"	"5.21"	"0.00"	"1"	"1"
"-3249613255715037073"	"False"	"High"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3"	"0.000"	"2.263"	"5"	"1"	"1"	"1"	"224"	"25.0"	"6.38"	"2.97"	"1"	"1"
"-6460139479284416051"	"False"	"High"	"IsMasterProtein"	"Q86UK7"	"E3 ubiquitin-protein ligase ZNF598 OS=Homo sapiens OX=9606 GN=ZNF598 PE=1 SV=1"	"0.000"	"2.243"	"2"	"1"	"1"	"1"	"904"	"98.6"	"8.40"	"2.48"	"1"	"1"
"5265324397927722466"	"False"	"High"	"None"	"Q6PIW4"	"Fidgetin-like protein 1 OS=Homo sapiens OX=9606 GN=FIGNL1 PE=1 SV=2"	"0.000"	"2.233"	"2"	"1"	"1"	"1"	"674"	"74.0"	"7.85"	"2.49"	"1"	"1"
"-3028893805167112372"	"False"	"High"	"None"	"O75351"	"Vacuolar protein sorting-associated protein 4B OS=Homo sapiens OX=9606 GN=VPS4B PE=1 SV=2"	"0.000"	"2.233"	"3"	"1"	"1"	"1"	"444"	"49.3"	"7.23"	"2.49"	"1"	"1"
"-719225597592846836"	"False"	"High"	"IsMasterProtein"	"O75319"	"RNA/RNP complex-1-interacting phosphatase OS=Homo sapiens OX=9606 GN=DUSP11 PE=1 SV=2"	"0.000"	"2.230"	"4"	"1"	"1"	"1"	"377"	"43.7"	"9.29"	"2.15"	"1"	"1"
"-1416539979039474058"	"False"	"High"	"IsMasterProtein"	"Q99426"	"Tubulin-folding cofactor B OS=Homo sapiens OX=9606 GN=TBCB PE=1 SV=2"	"0.000"	"2.218"	"4"	"1"	"1"	"1"	"244"	"27.3"	"5.15"	"2.40"	"1"	"1"
"-8740518017781001578"	"False"	"High"	"IsMasterProtein"	"Q8WW12"	"PEST proteolytic signal-containing nuclear protein OS=Homo sapiens OX=9606 GN=PCNP PE=1 SV=2"	"0.000"	"2.200"	"8"	"1"	"1"	"1"	"178"	"18.9"	"7.49"	"2.01"	"1"	"1"
"-6803060503545767459"	"False"	"High"	"IsMasterProtein"	"Q8NDX6"	"Zinc finger protein 740 OS=Homo sapiens OX=9606 GN=ZNF740 PE=1 SV=1"	"0.000"	"2.198"	"7"	"1"	"1"	"1"	"193"	"21.8"	"9.19"	"0.00"	"1"	"1"
"9194587147899025830"	"False"	"High"	"None"	"P30613"	"Pyruvate kinase PKLR OS=Homo sapiens OX=9606 GN=PKLR PE=1 SV=2"	"0.000"	"2.175"	"2"	"1"	"1"	"1"	"574"	"61.8"	"7.74"	"2.00"	"1"	"1"
"8782400516531816944"	"False"	"High"	"IsMasterProtein"	"Q16610"	"Extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=ECM1 PE=1 SV=2"	"0.000"	"2.172"	"2"	"1"	"1"	"1"	"540"	"60.6"	"6.71"	"2.37"	"1"	"1"
"7722178459817833286"	"False"	"High"	"IsMasterProtein"	"P61970"	"Nuclear transport factor 2 OS=Homo sapiens OX=9606 GN=NUTF2 PE=1 SV=1"	"0.000"	"2.166"	"6"	"1"	"1"	"1"	"127"	"14.5"	"5.38"	"2.31"	"1"	"1"
"2558659697255910600"	"False"	"High"	"IsMasterProtein"	"Q92747"	"Actin-related protein 2/3 complex subunit 1A OS=Homo sapiens OX=9606 GN=ARPC1A PE=2 SV=2"	"0.000"	"2.155"	"3"	"1"	"1"	"1"	"370"	"41.5"	"8.18"	"2.37"	"1"	"1"
"-3589965409300637784"	"False"	"High"	"IsMasterProtein"	"Q14691"	"DNA replication complex GINS protein PSF1 OS=Homo sapiens OX=9606 GN=GINS1 PE=1 SV=1"	"0.000"	"2.152"	"7"	"1"	"1"	"1"	"196"	"23.0"	"7.39"	"0.00"	"1"	"1"
"-572232975925861742"	"False"	"High"	"IsMasterProtein"	"P46779"	"60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=3"	"0.000"	"2.132"	"8"	"1"	"1"	"1"	"137"	"15.7"	"12.02"	"2.28"	"1"	"1"
"-6750207652327358618"	"False"	"High"	"IsMasterProtein"	"O43719"	"HIV Tat-specific factor 1 OS=Homo sapiens OX=9606 GN=HTATSF1 PE=1 SV=1"	"0.000"	"2.125"	"2"	"1"	"1"	"1"	"755"	"85.8"	"4.40"	"0.00"	"1"	"1"
"-1577691747797688920"	"False"	"High"	"IsMasterProtein"	"Q86SJ2"	"Amphoterin-induced protein 2 OS=Homo sapiens OX=9606 GN=AMIGO2 PE=1 SV=1"	"0.000"	"2.105"	"5"	"1"	"2"	"1"	"522"	"57.9"	"8.40"	"0.00"	"1"	"1"
"8213878121575497285"	"False"	"High"	"IsMasterProteinCandidate"	"A2A3N6"	"Putative PIP5K1A and PSMD4-like protein OS=Homo sapiens OX=9606 GN=PIPSL PE=5 SV=1"	"0.000"	"2.104"	"2"	"1"	"1"	"1"	"862"	"95.0"	"5.71"	"2.12"	"1"	"1"
"-4968571585111953171"	"False"	"High"	"IsMasterProtein"	"P55036"	"26S proteasome non-ATPase regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMD4 PE=1 SV=1"	"0.000"	"2.104"	"5"	"1"	"1"	"1"	"377"	"40.7"	"4.79"	"2.12"	"1"	"1"
"274876564336853802"	"False"	"High"	"IsMasterProtein"	"Q01804"	"OTU domain-containing protein 4 OS=Homo sapiens OX=9606 GN=OTUD4 PE=1 SV=4"	"0.000"	"2.103"	"1"	"1"	"1"	"1"	"1114"	"124.0"	"6.71"	"0.00"	"1"	"1"
"-6444296704773161539"	"False"	"High"	"IsMasterProtein"	"Q9NSD9"	"Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens OX=9606 GN=FARSB PE=1 SV=3"	"0.000"	"2.094"	"2"	"1"	"1"	"1"	"589"	"66.1"	"6.84"	"2.02"	"1"	"1"
"1339242402032558616"	"False"	"High"	"IsMasterProtein"	"P05091"	"Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2"	"0.000"	"2.093"	"3"	"1"	"1"	"1"	"517"	"56.3"	"7.05"	"2.17"	"1"	"1"
"-4267649636453152821"	"False"	"High"	"IsMasterProtein"	"P16949"	"Stathmin OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=3"	"0.000"	"2.091"	"6"	"1"	"1"	"1"	"149"	"17.3"	"5.97"	"1.69"	"1"	"1"
"5730527264906501973"	"False"	"High"	"IsMasterProteinCandidate"	"Q93045"	"Stathmin-2 OS=Homo sapiens OX=9606 GN=STMN2 PE=1 SV=3"	"0.000"	"2.091"	"5"	"1"	"1"	"1"	"179"	"20.8"	"8.32"	"1.69"	"1"	"1"
"-5506725299494211183"	"False"	"High"	"IsMasterProtein"	"P25786"	"Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1"	"0.000"	"2.083"	"3"	"1"	"1"	"1"	"263"	"29.5"	"6.61"	"2.02"	"1"	"1"
"-6979633451004201219"	"False"	"High"	"IsMasterProtein"	"P31946"	"14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3"	"0.000"	"2.081"	"7"	"1"	"1"	"1"	"246"	"28.1"	"4.83"	"2.64"	"1"	"1"
"623640857413414358"	"False"	"High"	"IsMasterProteinCandidate"	"P61981"	"14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2"	"0.000"	"2.081"	"6"	"1"	"1"	"1"	"247"	"28.3"	"4.89"	"2.64"	"1"	"1"
"-140243199902963868"	"False"	"High"	"IsMasterProtein"	"Q13835"	"Plakophilin-1 OS=Homo sapiens OX=9606 GN=PKP1 PE=1 SV=2"	"0.000"	"2.054"	"1"	"1"	"1"	"1"	"747"	"82.8"	"9.13"	"2.17"	"1"	"1"
"-3851327045355939363"	"False"	"High"	"None"	"P16401"	"Histone H1.5 OS=Homo sapiens OX=9606 GN=H1-5 PE=1 SV=3"	"0.000"	"2.050"	"4"	"1"	"1"	"1"	"226"	"22.6"	"10.92"	"1.62"	"1"	"1"
"-3614500297026839647"	"False"	"High"	"IsMasterProtein"	"Q9Y266"	"Nuclear migration protein nudC OS=Homo sapiens OX=9606 GN=NUDC PE=1 SV=1"	"0.000"	"2.028"	"5"	"1"	"1"	"1"	"331"	"38.2"	"5.38"	"2.78"	"1"	"1"
"-2382416314696374876"	"False"	"High"	"IsMasterProtein"	"Q8TAD8"	"Smad nuclear-interacting protein 1 OS=Homo sapiens OX=9606 GN=SNIP1 PE=1 SV=1"	"0.000"	"2.014"	"4"	"1"	"1"	"1"	"396"	"45.8"	"9.99"	"2.21"	"1"	"1"
"-566189082840404496"	"False"	"High"	"IsMasterProtein"	"Q8WVM7"	"Cohesin subunit SA-1 OS=Homo sapiens OX=9606 GN=STAG1 PE=1 SV=3"	"0.000"	"2.003"	"1"	"1"	"1"	"1"	"1258"	"144.3"	"5.59"	"1.98"	"1"	"1"
"2986049448252169894"	"False"	"High"	"IsMasterProteinCandidate"	"Q8N3U4"	"Cohesin subunit SA-2 OS=Homo sapiens OX=9606 GN=STAG2 PE=1 SV=3"	"0.000"	"2.003"	"1"	"1"	"1"	"1"	"1231"	"141.2"	"5.43"	"1.98"	"1"	"1"
"4687575668731336676"	"False"	"High"	"IsMasterProtein"	"Q6UX04"	"Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1"	"0.000"	"1.999"	"4"	"1"	"1"	"1"	"472"	"53.8"	"5.80"	"0.00"	"1"	"1"
"8932263568853688601"	"False"	"High"	"None"	"Q9UKA9"	"Polypyrimidine tract-binding protein 2 OS=Homo sapiens OX=9606 GN=PTBP2 PE=1 SV=1"	"0.000"	"1.994"	"2"	"1"	"1"	"1"	"531"	"57.5"	"8.66"	"2.34"	"1"	"1"
"7728594178471724096"	"False"	"High"	"None"	"O15391"	"Transcription factor YY2 OS=Homo sapiens OX=9606 GN=YY2 PE=2 SV=1"	"0.000"	"1.982"	"2"	"1"	"1"	"0"	"372"	"41.3"	"6.18"	"2.03"	"1"	"2"
"5062583023050280776"	"False"	"High"	"IsMasterProtein"	"Q8NDF8"	"Terminal nucleotidyltransferase 4B OS=Homo sapiens OX=9606 GN=TENT4B PE=1 SV=2"	"0.000"	"1.981"	"3"	"1"	"1"	"1"	"572"	"63.2"	"8.98"	"1.78"	"1"	"1"
"-7262378899326464303"	"False"	"High"	"IsMasterProtein"	"Q9BRX5"	"DNA replication complex GINS protein PSF3 OS=Homo sapiens OX=9606 GN=GINS3 PE=1 SV=1"	"0.000"	"1.961"	"4"	"1"	"1"	"1"	"216"	"24.5"	"5.34"	"1.76"	"1"	"1"
"-960445104206673457"	"False"	"High"	"IsMasterProtein"	"Q9UGU5"	"HMG domain-containing protein 4 OS=Homo sapiens OX=9606 GN=HMGXB4 PE=1 SV=2"	"0.000"	"1.951"	"4"	"1"	"1"	"1"	"601"	"65.7"	"9.32"	"2.93"	"1"	"1"
"983713321704176407"	"False"	"High"	"IsMasterProtein"	"O00264"	"Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3"	"0.000"	"1.939"	"4"	"1"	"1"	"1"	"195"	"21.7"	"4.70"	"0.00"	"1"	"1"
"-139215625365560454"	"False"	"High"	"IsMasterProtein"	"O00566"	"U3 small nucleolar ribonucleoprotein protein MPP10 OS=Homo sapiens OX=9606 GN=MPHOSPH10 PE=1 SV=2"	"0.000"	"1.936"	"2"	"1"	"1"	"1"	"681"	"78.8"	"4.86"	"2.43"	"1"	"1"
"2502404100025205194"	"False"	"High"	"IsMasterProtein"	"P27824"	"Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2"	"0.000"	"1.926"	"2"	"1"	"1"	"1"	"592"	"67.5"	"4.60"	"2.17"	"1"	"1"
"-2091961222017639990"	"False"	"High"	"IsMasterProtein"	"Q13123"	"Protein Red OS=Homo sapiens OX=9606 GN=IK PE=1 SV=3"	"0.000"	"1.921"	"3"	"1"	"1"	"1"	"557"	"65.6"	"6.64"	"0.00"	"1"	"1"
"4342326397945372791"	"False"	"High"	"IsMasterProtein"	"O75150"	"E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens OX=9606 GN=RNF40 PE=1 SV=5"	"0.000"	"1.909"	"1"	"1"	"1"	"1"	"1001"	"113.6"	"6.29"	"1.80"	"1"	"1"
"4463024331811541084"	"False"	"High"	"IsMasterProtein"	"Q15054"	"DNA polymerase delta subunit 3 OS=Homo sapiens OX=9606 GN=POLD3 PE=1 SV=2"	"0.000"	"1.874"	"3"	"1"	"1"	"1"	"466"	"51.4"	"9.35"	"1.72"	"1"	"1"
"1978266596079071295"	"False"	"High"	"IsMasterProtein"	"Q01518"	"Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5"	"0.000"	"1.870"	"2"	"1"	"1"	"1"	"475"	"51.9"	"8.06"	"2.98"	"1"	"1"
"-6002739480164065296"	"False"	"High"	"IsMasterProtein"	"Q14137"	"Ribosome biogenesis protein BOP1 OS=Homo sapiens OX=9606 GN=BOP1 PE=1 SV=2"	"0.000"	"1.863"	"1"	"1"	"1"	"1"	"746"	"83.6"	"6.19"	"1.97"	"1"	"1"
"4230777369959258810"	"False"	"High"	"IsMasterProtein"	"O95239"	"Chromosome-associated kinesin KIF4A OS=Homo sapiens OX=9606 GN=KIF4A PE=1 SV=3"	"0.000"	"1.859"	"1"	"1"	"1"	"1"	"1232"	"139.8"	"6.27"	"2.11"	"1"	"1"
"-3445317151605985554"	"False"	"High"	"IsMasterProtein"	"Q13356"	"RING-type E3 ubiquitin-protein ligase PPIL2 OS=Homo sapiens OX=9606 GN=PPIL2 PE=1 SV=1"	"0.000"	"1.858"	"2"	"1"	"1"	"1"	"520"	"58.8"	"8.78"	"2.35"	"1"	"1"
"-621581403936215319"	"False"	"High"	"IsMasterProtein"	"Q96B36"	"Proline-rich AKT1 substrate 1 OS=Homo sapiens OX=9606 GN=AKT1S1 PE=1 SV=1"	"0.000"	"1.850"	"5"	"1"	"1"	"1"	"256"	"27.4"	"4.75"	"2.55"	"1"	"1"
"-4288023909312929848"	"False"	"High"	"IsMasterProtein"	"P06744"	"Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4"	"0.000"	"1.844"	"3"	"1"	"1"	"1"	"558"	"63.1"	"8.32"	"2.10"	"1"	"1"
"-8334369527451810461"	"False"	"High"	"IsMasterProtein"	"Q8NF64"	"Zinc finger MIZ domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZMIZ2 PE=1 SV=2"	"0.000"	"1.843"	"1"	"1"	"1"	"1"	"920"	"96.5"	"7.12"	"1.87"	"1"	"1"
"-5140965250815444674"	"False"	"High"	"IsMasterProteinCandidate"	"Q9ULJ6"	"Zinc finger MIZ domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZMIZ1 PE=1 SV=3"	"0.000"	"1.843"	"1"	"1"	"1"	"1"	"1067"	"115.4"	"7.46"	"1.87"	"1"	"1"
"-4947006948109616021"	"False"	"High"	"None"	"P01859"	"Immunoglobulin heavy constant gamma 2 OS=Homo sapiens OX=9606 GN=IGHG2 PE=1 SV=2"	"0.000"	"1.829"	"2"	"1"	"9"	"1"	"326"	"35.9"	"7.59"	"15.85"	"1"	"1"
"-7346108876780803568"	"False"	"High"	"None"	"P01861"	"Immunoglobulin heavy constant gamma 4 OS=Homo sapiens OX=9606 GN=IGHG4 PE=1 SV=1"	"0.000"	"1.829"	"2"	"1"	"9"	"1"	"327"	"35.9"	"7.36"	"15.85"	"1"	"1"
