"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"-3055099900900343627"	"False"	"High"	"IsMasterProtein"	"Q9P0M9"	"39S ribosomal protein L27, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL27 PE=1 SV=1"	"0.001"	"2.648"	"7"	"1"	"1"	"1"	"148"	"16.1"	"10.42"	"2.30"	"1"	"1"
"-6099589946817253427"	"False"	"High"	"IsMasterProtein"	"Q7Z417"	"Nuclear fragile X mental retardation-interacting protein 2 OS=Homo sapiens OX=9606 GN=NUFIP2 PE=1 SV=1"	"0.001"	"2.636"	"2"	"1"	"1"	"1"	"695"	"76.1"	"8.70"	"0.00"	"1"	"1"
"-4061147392346931585"	"False"	"High"	"IsMasterProtein"	"P61006"	"Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1"	"0.001"	"2.626"	"7"	"1"	"1"	"1"	"207"	"23.7"	"9.07"	"2.12"	"1"	"1"
"7973813700341614243"	"False"	"High"	"IsMasterProtein"	"Q96SB4"	"SRSF protein kinase 1 OS=Homo sapiens OX=9606 GN=SRPK1 PE=1 SV=2"	"0.001"	"2.625"	"2"	"1"	"1"	"1"	"655"	"74.3"	"6.16"	"2.56"	"1"	"1"
"2291665734159650582"	"False"	"High"	"IsMasterProtein"	"P62310"	"U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens OX=9606 GN=LSM3 PE=1 SV=2"	"0.001"	"2.624"	"12"	"1"	"1"	"1"	"102"	"11.8"	"4.70"	"2.75"	"1"	"1"
"8219779968186532826"	"False"	"High"	"IsMasterProtein"	"Q9UI26"	"Importin-11 OS=Homo sapiens OX=9606 GN=IPO11 PE=1 SV=1"	"0.001"	"2.619"	"2"	"1"	"1"	"1"	"975"	"112.5"	"5.25"	"0.00"	"1"	"1"
"3450396974392384393"	"False"	"High"	"IsMasterProtein"	"Q13112"	"Chromatin assembly factor 1 subunit B OS=Homo sapiens OX=9606 GN=CHAF1B PE=1 SV=1"	"0.001"	"2.616"	"2"	"1"	"1"	"1"	"559"	"61.5"	"7.50"	"2.39"	"1"	"1"
"3946682035619075212"	"False"	"High"	"IsMasterProtein"	"Q00688"	"Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Homo sapiens OX=9606 GN=FKBP3 PE=1 SV=1"	"0.001"	"2.606"	"10"	"2"	"2"	"2"	"224"	"25.2"	"9.28"	"2.01"	"2"	"1"
"-8487408262660345487"	"False"	"High"	"IsMasterProtein"	"P11388"	"DNA topoisomerase 2-alpha OS=Homo sapiens OX=9606 GN=TOP2A PE=1 SV=3"	"0.001"	"2.593"	"1"	"1"	"1"	"1"	"1531"	"174.3"	"8.72"	"2.49"	"1"	"1"
"4814206487852124286"	"False"	"High"	"IsMasterProtein"	"Q9H7S9"	"Zinc finger protein 703 OS=Homo sapiens OX=9606 GN=ZNF703 PE=1 SV=1"	"0.001"	"2.590"	"3"	"1"	"1"	"1"	"590"	"58.2"	"8.79"	"2.13"	"1"	"1"
"5797798922783167285"	"False"	"High"	"IsMasterProtein"	"Q2TAY7"	"WD40 repeat-containing protein SMU1 OS=Homo sapiens OX=9606 GN=SMU1 PE=1 SV=2"	"0.001"	"2.587"	"2"	"1"	"1"	"1"	"513"	"57.5"	"7.18"	"2.43"	"1"	"1"
"-1150602487247342071"	"False"	"High"	"IsMasterProtein"	"Q92890"	"Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3"	"0.001"	"2.583"	"5"	"1"	"1"	"1"	"307"	"34.5"	"6.70"	"1.81"	"1"	"1"
"8229141518412539790"	"False"	"High"	"IsMasterProtein"	"P68036"	"Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens OX=9606 GN=UBE2L3 PE=1 SV=1"	"0.001"	"2.578"	"10"	"1"	"1"	"1"	"154"	"17.9"	"8.51"	"0.00"	"1"	"1"
"4381387929152042020"	"False"	"High"	"IsMasterProtein"	"Q9ULX3"	"RNA-binding protein NOB1 OS=Homo sapiens OX=9606 GN=NOB1 PE=1 SV=1"	"0.001"	"2.553"	"2"	"1"	"1"	"1"	"412"	"46.6"	"7.18"	"2.09"	"1"	"1"
"4422070484711978078"	"False"	"High"	"IsMasterProtein"	"O95684"	"FGFR1 oncogene partner OS=Homo sapiens OX=9606 GN=FGFR1OP PE=1 SV=1"	"0.001"	"2.544"	"6"	"1"	"1"	"1"	"399"	"43.0"	"4.81"	"2.76"	"1"	"1"
"-3928558694847449526"	"False"	"High"	"IsMasterProtein"	"Q9UBQ5"	"Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1"	"0.001"	"2.536"	"5"	"1"	"1"	"1"	"218"	"25.0"	"4.93"	"2.21"	"1"	"1"
"-7550232429458165552"	"False"	"High"	"IsMasterProtein"	"Q9NRZ9"	"Lymphoid-specific helicase OS=Homo sapiens OX=9606 GN=HELLS PE=1 SV=1"	"0.001"	"2.530"	"1"	"1"	"1"	"1"	"838"	"97.0"	"7.93"	"2.23"	"1"	"1"
"-2535135395164112803"	"False"	"High"	"IsMasterProtein"	"Q96KM6"	"Zinc finger protein 512B OS=Homo sapiens OX=9606 GN=ZNF512B PE=1 SV=1"	"0.001"	"2.508"	"1"	"1"	"1"	"1"	"892"	"97.2"	"9.83"	"2.83"	"1"	"1"
"4598318327767700223"	"False"	"High"	"None"	"Q96SI9"	"Spermatid perinuclear RNA-binding protein OS=Homo sapiens OX=9606 GN=STRBP PE=1 SV=1"	"0.001"	"2.462"	"2"	"1"	"1"	"1"	"672"	"73.6"	"8.72"	"2.74"	"1"	"1"
"-2970645147126132"	"False"	"High"	"None"	"Q6NXT2"	"Histone H3.3C OS=Homo sapiens OX=9606 GN=H3-5 PE=1 SV=3"	"0.001"	"2.449"	"12"	"2"	"3"	"2"	"135"	"15.2"	"11.11"	"5.82"	"2"	"1"
"-5068644939638431410"	"False"	"High"	"IsMasterProtein"	"P62491"	"Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3"	"0.001"	"2.445"	"5"	"1"	"1"	"1"	"216"	"24.4"	"6.57"	"2.09"	"1"	"1"
"2000149413272750326"	"False"	"High"	"IsMasterProteinCandidate"	"Q15907"	"Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4"	"0.001"	"2.445"	"5"	"1"	"1"	"1"	"218"	"24.5"	"5.94"	"2.09"	"1"	"1"
"-100353375695918439"	"False"	"High"	"IsMasterProtein"	"P53999"	"Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens OX=9606 GN=SUB1 PE=1 SV=3"	"0.001"	"2.443"	"9"	"1"	"1"	"1"	"127"	"14.4"	"9.60"	"2.57"	"1"	"1"
"-7386064442283991420"	"False"	"High"	"IsMasterProtein"	"Q14964"	"Ras-related protein Rab-39A OS=Homo sapiens OX=9606 GN=RAB39A PE=1 SV=2"	"0.001"	"2.443"	"5"	"1"	"1"	"1"	"217"	"25.0"	"7.65"	"2.40"	"1"	"1"
"-1760429312714273433"	"False"	"High"	"IsMasterProteinCandidate"	"Q9NRW1"	"Ras-related protein Rab-6B OS=Homo sapiens OX=9606 GN=RAB6B PE=1 SV=1"	"0.001"	"2.443"	"5"	"1"	"1"	"1"	"208"	"23.4"	"5.53"	"2.40"	"1"	"1"
"8429981221702182893"	"False"	"High"	"IsMasterProteinCandidate"	"P20340"	"Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3"	"0.001"	"2.443"	"5"	"1"	"1"	"1"	"208"	"23.6"	"5.54"	"2.40"	"1"	"1"
"8372368488159320513"	"False"	"High"	"None"	"Q5JNZ5"	"Putative 40S ribosomal protein S26-like 1 OS=Homo sapiens OX=9606 GN=RPS26P11 PE=5 SV=1"	"0.001"	"2.442"	"21"	"2"	"2"	"2"	"115"	"13.0"	"10.54"	"2.04"	"2"	"1"
"5588774124192242024"	"False"	"High"	"IsMasterProtein"	"P54132"	"Bloom syndrome protein OS=Homo sapiens OX=9606 GN=BLM PE=1 SV=1"	"0.001"	"2.430"	"2"	"1"	"1"	"1"	"1417"	"158.9"	"7.49"	"0.00"	"1"	"1"
"407060077554528043"	"False"	"High"	"IsMasterProtein"	"Q5T3I0"	"G patch domain-containing protein 4 OS=Homo sapiens OX=9606 GN=GPATCH4 PE=1 SV=2"	"0.001"	"2.428"	"4"	"1"	"1"	"1"	"446"	"50.4"	"9.63"	"2.66"	"1"	"1"
"8964751153975728348"	"False"	"High"	"IsMasterProtein"	"Q96RE7"	"Nucleus accumbens-associated protein 1 OS=Homo sapiens OX=9606 GN=NACC1 PE=1 SV=1"	"0.001"	"2.417"	"2"	"1"	"1"	"1"	"527"	"57.2"	"5.74"	"1.73"	"1"	"1"
"4739120809081579105"	"False"	"High"	"None"	"Q99456"	"Keratin, type I cytoskeletal 12 OS=Homo sapiens OX=9606 GN=KRT12 PE=1 SV=1"	"0.001"	"2.412"	"2"	"1"	"1"	"0"	"494"	"53.5"	"4.78"	"2.44"	"1"	"2"
"4146618986531713622"	"False"	"High"	"IsMasterProtein"	"P46782"	"40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4"	"0.001"	"2.403"	"4"	"1"	"1"	"1"	"204"	"22.9"	"9.72"	"2.82"	"1"	"1"
"7722178459817833286"	"False"	"High"	"IsMasterProtein"	"P61970"	"Nuclear transport factor 2 OS=Homo sapiens OX=9606 GN=NUTF2 PE=1 SV=1"	"0.001"	"2.398"	"6"	"1"	"1"	"1"	"127"	"14.5"	"5.38"	"2.36"	"1"	"1"
"-1447147241946060131"	"False"	"High"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPE1 PE=1 SV=2"	"0.001"	"2.384"	"14"	"1"	"1"	"1"	"102"	"10.9"	"8.92"	"2.76"	"1"	"1"
"7598274604461767952"	"False"	"High"	"IsMasterProtein"	"P49750"	"YLP motif-containing protein 1 OS=Homo sapiens OX=9606 GN=YLPM1 PE=1 SV=4"	"0.001"	"2.384"	"1"	"1"	"1"	"1"	"2146"	"241.5"	"6.55"	"2.12"	"1"	"1"
"-4275613073034552076"	"False"	"High"	"None"	"Q9NQI0"	"Probable ATP-dependent RNA helicase DDX4 OS=Homo sapiens OX=9606 GN=DDX4 PE=1 SV=2"	"0.001"	"2.373"	"1"	"1"	"1"	"1"	"724"	"79.3"	"5.87"	"2.44"	"1"	"1"
"2123612860387903516"	"False"	"High"	"IsMasterProtein"	"P08243"	"Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4"	"0.001"	"2.373"	"2"	"1"	"1"	"1"	"561"	"64.3"	"6.86"	"2.11"	"1"	"1"
"-7148094604996287167"	"False"	"High"	"IsMasterProtein"	"Q9Y3E1"	"Hepatoma-derived growth factor-related protein 3 OS=Homo sapiens OX=9606 GN=HDGFL3 PE=1 SV=1"	"0.001"	"2.363"	"4"	"1"	"1"	"1"	"203"	"22.6"	"7.99"	"0.00"	"1"	"1"
"-5532821643516687408"	"False"	"High"	"None"	"Q6P158"	"Putative ATP-dependent RNA helicase DHX57 OS=Homo sapiens OX=9606 GN=DHX57 PE=1 SV=2"	"0.001"	"2.358"	"1"	"1"	"1"	"1"	"1386"	"155.5"	"7.71"	"2.37"	"1"	"1"
"8446655200423982377"	"False"	"High"	"IsMasterProteinCandidate"	"Q8N4C8"	"Misshapen-like kinase 1 OS=Homo sapiens OX=9606 GN=MINK1 PE=1 SV=2"	"0.001"	"2.357"	"1"	"1"	"1"	"1"	"1332"	"149.7"	"7.85"	"2.13"	"1"	"1"
"-5939378456610215612"	"False"	"High"	"IsMasterProtein"	"O95819"	"Mitogen-activated protein kinase kinase kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP4K4 PE=1 SV=2"	"0.001"	"2.357"	"1"	"1"	"1"	"1"	"1239"	"142.0"	"7.46"	"2.13"	"1"	"1"
"9085745787337208122"	"False"	"High"	"IsMasterProteinCandidate"	"Q9UKE5"	"TRAF2 and NCK-interacting protein kinase OS=Homo sapiens OX=9606 GN=TNIK PE=1 SV=1"	"0.001"	"2.357"	"1"	"1"	"1"	"1"	"1360"	"154.8"	"7.17"	"2.13"	"1"	"1"
"-2843591473366045892"	"False"	"High"	"IsMasterProtein"	"P62136"	"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1"	"0.001"	"2.338"	"3"	"1"	"1"	"1"	"330"	"37.5"	"6.33"	"1.74"	"1"	"1"
"1908270249902800016"	"False"	"High"	"IsMasterProtein"	"P35573"	"Glycogen debranching enzyme OS=Homo sapiens OX=9606 GN=AGL PE=1 SV=3"	"0.001"	"2.326"	"1"	"1"	"1"	"1"	"1532"	"174.7"	"6.76"	"1.81"	"1"	"1"
"-2604748441743257015"	"False"	"High"	"IsMasterProtein"	"Q6P1J9"	"Parafibromin OS=Homo sapiens OX=9606 GN=CDC73 PE=1 SV=1"	"0.001"	"2.325"	"2"	"1"	"1"	"1"	"531"	"60.5"	"9.61"	"2.01"	"1"	"1"
"5142259406840293622"	"False"	"High"	"IsMasterProtein"	"Q14738"	"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform OS=Homo sapiens OX=9606 GN=PPP2R5D PE=1 SV=1"	"0.001"	"2.319"	"2"	"1"	"1"	"1"	"602"	"69.9"	"8.13"	"2.02"	"1"	"1"
"8260092317082084293"	"False"	"High"	"IsMasterProteinCandidate"	"Q13362"	"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform OS=Homo sapiens OX=9606 GN=PPP2R5C PE=1 SV=3"	"0.001"	"2.319"	"2"	"1"	"1"	"1"	"524"	"61.0"	"6.87"	"2.02"	"1"	"1"
"-3259776130493618651"	"False"	"High"	"IsMasterProtein"	"Q6PI48"	"Aspartate--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=DARS2 PE=1 SV=1"	"0.001"	"2.317"	"1"	"1"	"1"	"1"	"645"	"73.5"	"8.02"	"1.99"	"1"	"1"
"6174030624768630049"	"False"	"High"	"None"	"Q7Z3Y8"	"Keratin, type I cytoskeletal 27 OS=Homo sapiens OX=9606 GN=KRT27 PE=1 SV=2"	"0.001"	"2.315"	"2"	"1"	"1"	"1"	"459"	"49.8"	"5.05"	"2.59"	"1"	"1"
"2793178975472813204"	"False"	"High"	"None"	"Q7Z3Z0"	"Keratin, type I cytoskeletal 25 OS=Homo sapiens OX=9606 GN=KRT25 PE=1 SV=1"	"0.001"	"2.315"	"2"	"1"	"1"	"1"	"450"	"49.3"	"5.08"	"2.59"	"1"	"1"
"5118939103406682552"	"False"	"High"	"IsMasterProtein"	"Q8TEX9"	"Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=2"	"0.001"	"2.309"	"2"	"1"	"1"	"1"	"1081"	"118.6"	"4.96"	"2.03"	"1"	"1"
"-2631045318146895905"	"False"	"High"	"IsMasterProteinCandidate"	"Q15561"	"Transcriptional enhancer factor TEF-3 OS=Homo sapiens OX=9606 GN=TEAD4 PE=1 SV=3"	"0.001"	"2.301"	"3"	"1"	"1"	"1"	"434"	"48.3"	"7.33"	"2.12"	"1"	"1"
"7857136344095590265"	"False"	"High"	"IsMasterProteinCandidate"	"Q99594"	"Transcriptional enhancer factor TEF-5 OS=Homo sapiens OX=9606 GN=TEAD3 PE=1 SV=2"	"0.001"	"2.301"	"3"	"1"	"1"	"1"	"435"	"48.6"	"8.40"	"2.12"	"1"	"1"
"-7812258067250226865"	"False"	"High"	"IsMasterProtein"	"P28347"	"Transcriptional enhancer factor TEF-1 OS=Homo sapiens OX=9606 GN=TEAD1 PE=1 SV=2"	"0.001"	"2.301"	"3"	"1"	"1"	"1"	"426"	"47.9"	"8.15"	"2.12"	"1"	"1"
"5661806261067192274"	"False"	"High"	"IsMasterProteinCandidate"	"Q15562"	"Transcriptional enhancer factor TEF-4 OS=Homo sapiens OX=9606 GN=TEAD2 PE=1 SV=2"	"0.001"	"2.301"	"2"	"1"	"1"	"1"	"447"	"49.2"	"6.47"	"2.12"	"1"	"1"
"-4307491490075501206"	"False"	"High"	"IsMasterProtein"	"P32322"	"Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2"	"0.001"	"2.287"	"6"	"1"	"1"	"1"	"319"	"33.3"	"7.61"	"0.00"	"1"	"1"
"-5797732752713602243"	"False"	"High"	"IsMasterProtein"	"Q15050"	"Ribosome biogenesis regulatory protein homolog OS=Homo sapiens OX=9606 GN=RRS1 PE=1 SV=2"	"0.001"	"2.280"	"5"	"1"	"1"	"1"	"365"	"41.2"	"10.70"	"0.00"	"1"	"1"
"4528933939237155494"	"False"	"High"	"IsMasterProtein"	"P25490"	"Transcriptional repressor protein YY1 OS=Homo sapiens OX=9606 GN=YY1 PE=1 SV=2"	"0.001"	"2.280"	"5"	"1"	"1"	"1"	"414"	"44.7"	"6.25"	"2.24"	"1"	"1"
"8732346175470674622"	"False"	"High"	"IsMasterProtein"	"Q86UP2"	"Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1"	"0.001"	"2.276"	"1"	"1"	"1"	"1"	"1357"	"156.2"	"5.64"	"2.16"	"1"	"1"
"6473886272279589766"	"False"	"High"	"IsMasterProtein"	"Q9Y2X9"	"Zinc finger protein 281 OS=Homo sapiens OX=9606 GN=ZNF281 PE=1 SV=1"	"0.001"	"2.270"	"3"	"1"	"1"	"1"	"895"	"96.9"	"8.48"	"2.33"	"1"	"1"
"-3249613255715037073"	"False"	"High"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3"	"0.001"	"2.244"	"5"	"1"	"1"	"1"	"224"	"25.0"	"6.38"	"2.09"	"1"	"1"
"-4925331307854051957"	"False"	"High"	"IsMasterProtein"	"Q14739"	"Delta(14)-sterol reductase LBR OS=Homo sapiens OX=9606 GN=LBR PE=1 SV=2"	"0.001"	"2.231"	"1"	"1"	"1"	"1"	"615"	"70.7"	"9.36"	"2.17"	"1"	"1"
"-4853611610042411436"	"False"	"High"	"IsMasterProtein"	"Q04760"	"Lactoylglutathione lyase OS=Homo sapiens OX=9606 GN=GLO1 PE=1 SV=4"	"0.001"	"2.229"	"4"	"1"	"1"	"1"	"184"	"20.8"	"5.31"	"2.01"	"1"	"1"
"-7972522835468462088"	"False"	"High"	"IsMasterProtein"	"O43432"	"Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2"	"0.001"	"2.213"	"1"	"2"	"2"	"2"	"1585"	"176.5"	"5.38"	"3.28"	"2"	"1"
"8852337030398889599"	"False"	"High"	"IsMasterProteinCandidate"	"C9JRZ8"	"Aldo-keto reductase family 1 member B15 OS=Homo sapiens OX=9606 GN=AKR1B15 PE=1 SV=2"	"0.001"	"2.207"	"3"	"1"	"1"	"1"	"316"	"36.5"	"6.70"	"2.21"	"1"	"1"
"4481377694352566724"	"False"	"High"	"IsMasterProtein"	"P15121"	"Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=3"	"0.001"	"2.207"	"3"	"1"	"1"	"1"	"316"	"35.8"	"6.98"	"2.21"	"1"	"1"
"7415542887713691593"	"False"	"High"	"IsMasterProtein"	"Q01469"	"Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3"	"0.001"	"2.201"	"7"	"1"	"1"	"1"	"135"	"15.2"	"7.01"	"1.90"	"1"	"1"
"-7497019614434814723"	"False"	"High"	"IsMasterProtein"	"Q9NQH7"	"Xaa-Pro aminopeptidase 3 OS=Homo sapiens OX=9606 GN=XPNPEP3 PE=1 SV=1"	"0.001"	"2.191"	"1"	"1"	"1"	"1"	"507"	"57.0"	"6.83"	"2.01"	"1"	"1"
"4261439205867451235"	"False"	"High"	"IsMasterProteinCandidate"	"A8MWD9"	"Putative small nuclear ribonucleoprotein G-like protein 15 OS=Homo sapiens OX=9606 GN=SNRPGP15 PE=5 SV=2"	"0.001"	"2.187"	"17"	"1"	"1"	"1"	"76"	"8.5"	"8.84"	"0.00"	"1"	"1"
"-3276103228213200498"	"False"	"High"	"IsMasterProtein"	"P62308"	"Small nuclear ribonucleoprotein G OS=Homo sapiens OX=9606 GN=SNRPG PE=1 SV=1"	"0.001"	"2.187"	"17"	"1"	"1"	"1"	"76"	"8.5"	"8.88"	"0.00"	"1"	"1"
"-6534484608378348231"	"False"	"High"	"IsMasterProtein"	"Q9H000"	"Probable E3 ubiquitin-protein ligase makorin-2 OS=Homo sapiens OX=9606 GN=MKRN2 PE=1 SV=2"	"0.001"	"2.185"	"2"	"1"	"1"	"1"	"416"	"46.9"	"7.61"	"2.08"	"1"	"1"
"-2849598886551382800"	"False"	"High"	"IsMasterProtein"	"Q9P2K5"	"Myelin expression factor 2 OS=Homo sapiens OX=9606 GN=MYEF2 PE=1 SV=3"	"0.001"	"2.158"	"2"	"1"	"1"	"1"	"600"	"64.1"	"8.75"	"1.79"	"1"	"1"
"-4357852675593899782"	"False"	"High"	"IsMasterProtein"	"P25205"	"DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3"	"0.001"	"2.155"	"1"	"1"	"1"	"1"	"808"	"90.9"	"5.77"	"2.34"	"1"	"1"
"-3764850706603646464"	"False"	"High"	"IsMasterProtein"	"Q9ULC4"	"Malignant T-cell-amplified sequence 1 OS=Homo sapiens OX=9606 GN=MCTS1 PE=1 SV=1"	"0.001"	"2.154"	"5"	"1"	"1"	"1"	"181"	"20.5"	"8.82"	"1.92"	"1"	"1"
"6425786624467733847"	"False"	"High"	"None"	"O95758"	"Polypyrimidine tract-binding protein 3 OS=Homo sapiens OX=9606 GN=PTBP3 PE=1 SV=2"	"0.001"	"2.141"	"1"	"1"	"1"	"1"	"552"	"59.7"	"9.04"	"1.93"	"1"	"1"
"-9074819377594512916"	"False"	"High"	"IsMasterProtein"	"Q9BQ67"	"Glutamate-rich WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=GRWD1 PE=1 SV=1"	"0.001"	"2.136"	"2"	"1"	"1"	"1"	"446"	"49.4"	"4.92"	"2.09"	"1"	"1"
"6939588679820243468"	"False"	"High"	"IsMasterProtein"	"P23193"	"Transcription elongation factor A protein 1 OS=Homo sapiens OX=9606 GN=TCEA1 PE=1 SV=2"	"0.001"	"2.125"	"4"	"1"	"1"	"1"	"301"	"33.9"	"8.38"	"3.07"	"1"	"1"
"-5230612763215460817"	"False"	"High"	"IsMasterProtein"	"Q99829"	"Copine-1 OS=Homo sapiens OX=9606 GN=CPNE1 PE=1 SV=1"	"0.001"	"2.122"	"4"	"1"	"1"	"1"	"537"	"59.0"	"5.83"	"0.00"	"1"	"1"
"-558081350695480590"	"False"	"High"	"IsMasterProtein"	"O43172"	"U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens OX=9606 GN=PRPF4 PE=1 SV=2"	"0.001"	"2.118"	"4"	"1"	"1"	"1"	"522"	"58.4"	"7.42"	"2.35"	"1"	"1"
"-4570733689934674061"	"False"	"High"	"IsMasterProtein"	"P61106"	"Ras-related protein Rab-14 OS=Homo sapiens OX=9606 GN=RAB14 PE=1 SV=4"	"0.001"	"2.114"	"7"	"1"	"1"	"1"	"215"	"23.9"	"6.21"	"0.00"	"1"	"1"
"-8332128719972757989"	"False"	"High"	"IsMasterProtein"	"Q8IY67"	"Ribonucleoprotein PTB-binding 1 OS=Homo sapiens OX=9606 GN=RAVER1 PE=1 SV=1"	"0.001"	"2.113"	"4"	"1"	"1"	"1"	"606"	"63.8"	"8.48"	"0.00"	"1"	"1"
"8849242953917426165"	"False"	"High"	"IsMasterProtein"	"Q9HCD5"	"Nuclear receptor coactivator 5 OS=Homo sapiens OX=9606 GN=NCOA5 PE=1 SV=2"	"0.001"	"2.112"	"3"	"1"	"1"	"1"	"579"	"65.5"	"9.60"	"0.00"	"1"	"1"
"-2429984818239481220"	"False"	"High"	"IsMasterProtein"	"O60488"	"Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens OX=9606 GN=ACSL4 PE=1 SV=2"	"0.001"	"2.100"	"3"	"1"	"1"	"1"	"711"	"79.1"	"8.38"	"0.00"	"1"	"1"
"-2333101891394808779"	"False"	"High"	"IsMasterProteinCandidate"	"O95573"	"Long-chain-fatty-acid--CoA ligase 3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=3"	"0.001"	"2.100"	"3"	"1"	"1"	"1"	"720"	"80.4"	"8.38"	"0.00"	"1"	"1"
"-7821443227356319074"	"False"	"High"	"IsMasterProtein"	"Q96EL2"	"28S ribosomal protein S24, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS24 PE=1 SV=1"	"0.001"	"2.096"	"5"	"1"	"1"	"1"	"167"	"19.0"	"9.38"	"1.90"	"1"	"1"
"-4208073482413598112"	"False"	"High"	"IsMasterProtein"	"Q8NCN2"	"Zinc finger and BTB domain-containing protein 34 OS=Homo sapiens OX=9606 GN=ZBTB34 PE=1 SV=4"	"0.001"	"2.070"	"4"	"1"	"1"	"1"	"500"	"55.5"	"6.44"	"1.98"	"1"	"1"
"-3635452200201599036"	"False"	"High"	"IsMasterProtein"	"Q12904"	"Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens OX=9606 GN=AIMP1 PE=1 SV=2"	"0.001"	"2.067"	"5"	"1"	"1"	"1"	"312"	"34.3"	"8.43"	"2.09"	"1"	"1"
"978357741075337008"	"False"	"High"	"IsMasterProtein"	"Q6UN15"	"Pre-mRNA 3'-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1"	"0.001"	"2.065"	"2"	"1"	"1"	"1"	"594"	"66.5"	"5.59"	"2.41"	"1"	"1"
"3010766793389346536"	"False"	"High"	"IsMasterProtein"	"P0DP25"	"Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1"	"0.001"	"2.057"	"11"	"1"	"1"	"1"	"149"	"16.8"	"4.22"	"2.38"	"1"	"1"
"5315083588279200367"	"False"	"High"	"IsMasterProtein"	"Q96FZ2"	"Abasic site processing protein HMCES OS=Homo sapiens OX=9606 GN=HMCES PE=1 SV=1"	"0.001"	"2.052"	"4"	"1"	"1"	"1"	"354"	"40.5"	"8.15"	"2.00"	"1"	"1"
"2963381124708492524"	"False"	"High"	"IsMasterProtein"	"Q5JTH9"	"RRP12-like protein OS=Homo sapiens OX=9606 GN=RRP12 PE=1 SV=2"	"0.001"	"2.048"	"1"	"1"	"1"	"1"	"1297"	"143.6"	"8.75"	"1.60"	"1"	"1"
"1761615694951134021"	"False"	"High"	"IsMasterProtein"	"P62888"	"60S ribosomal protein L30 OS=Homo sapiens OX=9606 GN=RPL30 PE=1 SV=2"	"0.001"	"2.039"	"10"	"1"	"1"	"1"	"115"	"12.8"	"9.63"	"1.82"	"1"	"1"
